timestamp,collection_location,segment_id,road_name,current_speed,free_flow_speed,current_travel_time,free_flow_travel_time,confidence,road_closure,congestion_ratio,delay_seconds,is_lagos_hotspot,hour,day_of_week,is_weekend,is_rush_hour_morning,is_rush_hour_evening,is_rush_hour,is_friday_evening,is_monday_morning,is_rain_season,vehicle_count,predicted_travel_time,avg_speed,avg_timeLoss
2025-06-17 04:27:39.961097,CMS_Junction,,,77.0,77,906,906,1.0,False,1.0,0.0,False,4,1,0,0,0,0,0,0,1,,,,
2025-06-17 05:23:25.141009,CMS_Junction,,,77.0,77,906,906,1.0,False,1.0,0.0,False,5,1,0,0,0,0,0,0,1,,,,
2025-06-17 05:26:08.260486,CMS_Junction,,,77.0,77,906,906,1.0,False,1.0,0.0,False,5,1,0,0,0,0,0,0,1,,,,
2025-06-17 10:06:59.874603,CMS_Junction,,,77.0,77,906,906,1.0,False,1.0,0.0,False,10,1,0,1,0,1,0,0,1,,,,
2025-06-17 10:09:59.757757,CMS_Junction,,,77.0,77,906,906,1.0,False,1.0,0.0,False,10,1,0,1,0,1,0,0,1,,,,
2025-06-17 10:12:59.782015,CMS_Junction,,,77.0,77,906,906,1.0,False,1.0,0.0,False,10,1,0,1,0,1,0,0,1,,,,
2025-06-17 10:15:59.753982,CMS_Junction,,,77.0,77,906,906,1.0,False,1.0,0.0,False,10,1,0,1,0,1,0,0,1,,,,
2025-06-17 10:18:59.765077,CMS_Junction,,,77.0,77,906,906,1.0,False,1.0,0.0,False,10,1,0,1,0,1,0,0,1,,,,
2025-06-13 19:32:59.776412,Carter_Bridge,,Unknown,64.0,77,1091,906,0.997903,False,0.8311688311688312,185.0,False,19,4,0,0,1,1,1,0,1,,,,
2025-06-13 19:35:59.885468,Carter_Bridge,,Unknown,65.0,77,1074,906,0.998016,False,0.8441558441558441,168.0,False,19,4,0,0,1,1,1,0,1,,,,
2025-06-13 19:38:59.861807,Carter_Bridge,,Unknown,69.0,77,1012,906,0.998464,False,0.8961038961038961,106.0,False,19,4,0,0,1,1,1,0,1,,,,
2025-06-13 19:41:59.835758,Carter_Bridge,,Unknown,69.0,77,1012,906,0.998464,False,0.8961038961038961,106.0,False,19,4,0,0,1,1,1,0,1,,,,
2025-06-13 19:44:59.819218,Carter_Bridge,,Unknown,66.0,77,1058,906,0.998502,False,0.8571428571428571,152.0,False,19,4,0,0,1,1,1,0,1,,,,
2025-06-13 19:53:03.242988,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,19,4,0,0,1,1,1,0,1,,,,
2025-06-13 19:56:03.283371,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,19,4,0,0,1,1,1,0,1,,,,
2025-06-13 19:59:03.305564,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,19,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:02:03.296536,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:05:03.319780,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:20:53.152285,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:23:53.224615,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:26:53.195639,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:29:53.234906,Carter_Bridge,,Unknown,75.0,78,931,895,0.996927,False,0.9615384615384616,36.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:32:53.191545,Carter_Bridge,,Unknown,75.0,78,931,895,0.996528,False,0.9615384615384616,36.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:37:25.153384,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:40:25.225697,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:43:25.245111,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:46:25.204968,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:49:25.233044,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 21:38:10.267181,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,21,4,0,0,1,1,1,0,1,,,,
2025-06-13 21:41:10.316169,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,21,4,0,0,1,1,1,0,1,,,,
2025-06-13 21:44:10.314276,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,21,4,0,0,1,1,1,0,1,,,,
2025-06-13 21:47:10.310743,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,21,4,0,0,1,1,1,0,1,,,,
2025-06-13 21:50:10.329595,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,21,4,0,0,1,1,1,0,1,,,,
2025-06-14 06:48:50.936471,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,6,5,1,1,0,1,0,0,1,,,,
2025-06-14 06:51:51.055385,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,6,5,1,1,0,1,0,0,1,,,,
2025-06-14 06:54:51.008938,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,6,5,1,1,0,1,0,0,1,,,,
2025-06-14 06:57:51.023489,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,6,5,1,1,0,1,0,0,1,,,,
2025-06-14 07:00:50.975996,Carter_Bridge,,Unknown,64.0,76,1091,918,0.979217,False,0.8421052631578947,173.0,False,7,5,1,1,0,1,0,0,1,,,,
2025-06-14 17:11:52.136122,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,17,5,1,0,1,1,0,0,1,,,,
2025-06-14 17:14:52.318490,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,17,5,1,0,1,1,0,0,1,,,,
2025-06-14 17:17:52.246465,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,17,5,1,0,1,1,0,0,1,,,,
2025-06-14 17:20:52.121654,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,17,5,1,0,1,1,0,0,1,,,,
2025-06-14 17:23:52.129886,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,17,5,1,0,1,1,0,0,1,,,,
2025-06-15 06:52:29.429606,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,6,6,1,1,0,1,0,0,1,,,,
2025-06-15 06:55:29.448553,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,6,6,1,1,0,1,0,0,1,,,,
2025-06-15 06:58:29.511557,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,6,6,1,1,0,1,0,0,1,,,,
2025-06-15 07:01:29.459538,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,7,6,1,1,0,1,0,0,1,,,,
2025-06-15 07:04:29.458407,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,7,6,1,1,0,1,0,0,1,,,,
2025-06-15 07:08:33.787815,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,7,6,1,1,0,1,0,0,1,,,,
2025-06-15 07:11:33.859971,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,7,6,1,1,0,1,0,0,1,,,,
2025-06-15 07:14:33.862858,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,7,6,1,1,0,1,0,0,1,,,,
2025-06-15 07:17:33.859047,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,7,6,1,1,0,1,0,0,1,,,,
2025-06-15 07:20:33.852325,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,7,6,1,1,0,1,0,0,1,,,,
2025-06-15 11:14:38.506596,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,11,6,1,0,0,0,0,0,1,,,,
2025-06-15 11:17:38.562431,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,11,6,1,0,0,0,0,0,1,,,,
2025-06-15 11:20:38.595084,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,11,6,1,0,0,0,0,0,1,,,,
2025-06-15 11:23:38.555633,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,11,6,1,0,0,0,0,0,1,,,,
2025-06-15 11:26:38.543899,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,11,6,1,0,0,0,0,0,1,,,,
2025-06-15 13:40:53.612773,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,,13,6,1,0,0,0,0,0,1,167.0,,,
2025-06-15 13:43:53.680536,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,,13,6,1,0,0,0,0,0,1,118.0,,,
2025-06-15 13:46:53.684577,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,,13,6,1,0,0,0,0,0,1,104.0,,,
2025-06-15 13:49:53.680797,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,,13,6,1,0,0,0,0,0,1,167.0,,,
2025-06-15 13:53:11.128351,Carter_Bridge,,Unknown,,77,906,906,1.0,False,1.0,,,13,6,1,0,0,0,0,0,1,131.0,751.0386,77.0,0.0
2025-06-15 13:56:11.160608,Carter_Bridge,,Unknown,,77,906,906,1.0,False,1.0,,,13,6,1,0,0,0,0,0,1,197.0,751.0386,77.0,0.0
2025-06-15 13:59:11.200104,Carter_Bridge,,Unknown,,77,906,906,1.0,False,1.0,,,13,6,1,0,0,0,0,0,1,172.0,751.0386,77.0,0.0
2025-06-15 14:02:11.183795,Carter_Bridge,,Unknown,,77,906,906,1.0,False,1.0,,,14,6,1,0,0,0,0,0,1,141.0,751.0386,77.0,0.0
2025-06-15 14:04:45.544311,Carter_Bridge,,Unknown,,77,906,906,1.0,False,1.0,,,14,6,1,0,0,0,0,0,1,117.0,751.0386,77.0,0.0
2025-06-15 14:07:45.589584,Carter_Bridge,,Unknown,,77,906,906,1.0,False,1.0,,,14,6,1,0,0,0,0,0,1,182.0,751.0386,77.0,0.0
2025-06-15 14:10:45.581062,Carter_Bridge,,Unknown,,77,906,906,1.0,False,1.0,,,14,6,1,0,0,0,0,0,1,118.0,751.0386,77.0,0.0
2025-06-15 14:13:45.600345,Carter_Bridge,,Unknown,,77,906,906,1.0,False,1.0,,,14,6,1,0,0,0,0,0,1,133.0,751.0386,77.0,0.0
2025-06-15 14:18:34.674089,Carter_Bridge,,Unknown,,77,906,906,1.0,False,1.0,,,14,6,1,0,0,0,0,0,1,179.0,,77.0,0.0
2025-06-15 14:21:34.709856,Carter_Bridge,,Unknown,,77,906,906,1.0,False,1.0,,,14,6,1,0,0,0,0,0,1,164.0,,77.0,0.0
2025-06-15 14:24:34.713647,Carter_Bridge,,Unknown,,77,906,906,1.0,False,1.0,,,14,6,1,0,0,0,0,0,1,167.0,,77.0,0.0
2025-06-15 14:27:34.696763,Carter_Bridge,,Unknown,,77,906,906,1.0,False,1.0,,,14,6,1,0,0,0,0,0,1,189.0,,77.0,0.0
2025-06-15 19:45:07.738279,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,19,6,1,0,1,1,0,0,1,,,,
2025-06-15 19:48:07.818343,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,19,6,1,0,1,1,0,0,1,,,,
2025-06-15 19:51:07.820582,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,19,6,1,0,1,1,0,0,1,,,,
2025-06-15 19:54:07.815877,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,19,6,1,0,1,1,0,0,1,,,,
2025-06-15 19:57:07.899907,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,19,6,1,0,1,1,0,0,1,,,,
2025-06-15 20:05:40.847579,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,,20,6,1,0,1,1,0,0,1,172.0,,77.0,0.0
2025-06-15 20:08:40.907041,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,,20,6,1,0,1,1,0,0,1,120.0,,77.0,0.0
2025-06-15 20:11:40.924985,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,,20,6,1,0,1,1,0,0,1,143.0,,77.0,0.0
2025-06-15 21:01:36.183048,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,,21,6,1,0,1,1,0,0,1,142.0,,77.0,0.0
2025-06-15 21:04:36.274284,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,,21,6,1,0,1,1,0,0,1,154.0,,77.0,0.0
2025-06-15 21:07:36.259242,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,,21,6,1,0,1,1,0,0,1,197.0,,77.0,0.0
2025-06-15 21:10:36.250812,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,,21,6,1,0,1,1,0,0,1,177.0,,77.0,0.0
2025-06-15 21:13:36.261532,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,,21,6,1,0,1,1,0,0,1,119.0,,77.0,0.0
2025-06-15 22:14:23.799532,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,,22,6,1,0,0,0,0,0,1,157.0,,77.0,0.0
2025-06-15 22:17:23.814412,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,,22,6,1,0,0,0,0,0,1,180.0,,77.0,0.0
2025-06-15 22:20:23.820530,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,,22,6,1,0,0,0,0,0,1,122.0,,77.0,0.0
2025-06-15 22:23:23.821327,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,,22,6,1,0,0,0,0,0,1,153.0,,77.0,0.0
2025-06-15 22:26:23.829681,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,,22,6,1,0,0,0,0,0,1,149.0,,77.0,0.0
2025-06-16 05:16:37.246440,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,5,0,0,0,0,0,0,0,1,,,,
2025-06-16 05:19:37.320180,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,5,0,0,0,0,0,0,0,1,,,,
2025-06-16 05:22:37.307234,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,5,0,0,0,0,0,0,0,1,,,,
2025-06-16 05:25:37.257312,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,5,0,0,0,0,0,0,0,1,,,,
2025-06-16 05:28:37.213112,Carter_Bridge,,Unknown,63.0,78,1108,895,0.994545,False,0.8076923076923077,213.0,False,5,0,0,0,0,0,0,0,1,,,,
2025-06-16 06:07:29.094340,Carter_Bridge,,Unknown,54.0,77,1293,906,0.997014,False,0.7012987012987013,387.0,False,6,0,0,1,0,1,0,1,1,,,,
2025-06-16 06:10:29.127654,Carter_Bridge,,Unknown,51.0,77,1369,906,0.998529,False,0.6623376623376623,463.0,False,6,0,0,1,0,1,0,1,1,,,,
2025-06-16 06:13:29.079082,Carter_Bridge,,Unknown,52.0,77,1342,906,0.997014,False,0.6753246753246753,436.0,False,6,0,0,1,0,1,0,1,1,,,,
2025-06-16 06:16:29.092494,Carter_Bridge,,Unknown,50.0,78,1396,895,0.997014,False,0.6410256410256411,501.0,False,6,0,0,1,0,1,0,1,1,,,,
2025-06-16 06:19:29.042474,Carter_Bridge,,Unknown,51.0,78,1369,895,0.997013,False,0.6538461538461539,474.0,False,6,0,0,1,0,1,0,1,1,,,,
2025-06-16 06:27:14.100852,Carter_Bridge,,Unknown,48.0,78,1454,895,1.0,False,0.6153846153846154,559.0,False,6,0,0,1,0,1,0,1,1,,,,
2025-06-16 06:30:14.203531,Carter_Bridge,,Unknown,47.0,78,1485,895,0.999535,False,0.6025641025641025,590.0,False,6,0,0,1,0,1,0,1,1,,,,
2025-06-16 06:33:14.111636,Carter_Bridge,,Unknown,46.0,77,1518,906,0.999777,False,0.5974025974025974,612.0,False,6,0,0,1,0,1,0,1,1,,,,
2025-06-16 06:36:14.089404,Carter_Bridge,,Unknown,46.0,78,1518,895,1.0,False,0.5897435897435898,623.0,False,6,0,0,1,0,1,0,1,1,,,,
2025-06-16 06:39:14.065314,Carter_Bridge,,Unknown,46.0,78,1518,895,1.0,False,0.5897435897435898,623.0,False,6,0,0,1,0,1,0,1,1,,,,
2025-06-16 07:10:40.026856,Carter_Bridge,,Unknown,49.0,77,1425,906,1.0,False,0.6363636363636364,519.0,False,7,0,0,1,0,1,0,1,1,,,,
2025-06-16 07:13:40.094625,Carter_Bridge,,Unknown,49.0,77,1425,906,1.0,False,0.6363636363636364,519.0,False,7,0,0,1,0,1,0,1,1,,,,
2025-06-16 07:16:40.129441,Carter_Bridge,,Unknown,48.0,77,1454,906,1.0,False,0.6233766233766234,548.0,False,7,0,0,1,0,1,0,1,1,,,,
2025-06-16 07:19:40.024314,Carter_Bridge,,Unknown,47.0,77,1485,906,1.0,False,0.6103896103896104,579.0,False,7,0,0,1,0,1,0,1,1,,,,
2025-06-16 07:22:40.042577,Carter_Bridge,,Unknown,50.0,77,1396,906,1.0,False,0.6493506493506493,490.0,False,7,0,0,1,0,1,0,1,1,,,,
2025-06-16 07:27:08.266700,Carter_Bridge,,Unknown,49.0,78,1425,895,1.0,False,0.6282051282051282,530.0,False,7,0,0,1,0,1,0,1,1,,,,
2025-06-16 07:30:08.335024,Carter_Bridge,,Unknown,51.0,78,1369,895,1.0,False,0.6538461538461539,474.0,False,7,0,0,1,0,1,0,1,1,,,,
2025-06-16 07:33:08.360952,Carter_Bridge,,Unknown,54.0,77,1293,906,1.0,False,0.7012987012987013,387.0,False,7,0,0,1,0,1,0,1,1,,,,
2025-06-16 07:36:08.343258,Carter_Bridge,,Unknown,53.0,78,1317,895,1.0,False,0.6794871794871795,422.0,False,7,0,0,1,0,1,0,1,1,,,,
2025-06-16 07:39:08.371300,Carter_Bridge,,Unknown,53.0,78,1317,895,1.0,False,0.6794871794871795,422.0,False,7,0,0,1,0,1,0,1,1,,,,
2025-06-16 08:08:39.120297,Carter_Bridge,,Unknown,58.0,78,1203,895,1.0,False,0.7435897435897436,308.0,False,8,0,0,1,0,1,0,1,1,,,,
2025-06-16 08:11:39.237345,Carter_Bridge,,Unknown,60.0,77,1163,906,1.0,False,0.7792207792207793,257.0,False,8,0,0,1,0,1,0,1,1,,,,
2025-06-16 08:14:39.198425,Carter_Bridge,,Unknown,60.0,77,1163,906,1.0,False,0.7792207792207793,257.0,False,8,0,0,1,0,1,0,1,1,,,,
2025-06-16 08:17:39.628252,Carter_Bridge,,Unknown,60.0,78,1163,895,1.0,False,0.7692307692307693,268.0,False,8,0,0,1,0,1,0,1,1,,,,
2025-06-16 08:20:39.263350,Carter_Bridge,,Unknown,61.0,78,1144,895,1.0,False,0.782051282051282,249.0,False,8,0,0,1,0,1,0,1,1,,,,
2025-06-16 08:33:56.888764,Carter_Bridge,,Unknown,65.0,77,1074,906,1.0,False,0.8441558441558441,168.0,False,8,0,0,1,0,1,0,1,1,,,,
2025-06-16 08:36:56.934982,Carter_Bridge,,Unknown,65.0,77,1074,906,1.0,False,0.8441558441558441,168.0,False,8,0,0,1,0,1,0,1,1,,,,
2025-06-16 08:39:56.911538,Carter_Bridge,,Unknown,67.0,77,1042,906,1.0,False,0.8701298701298701,136.0,False,8,0,0,1,0,1,0,1,1,,,,
2025-06-16 08:42:56.927837,Carter_Bridge,,Unknown,70.0,77,997,906,1.0,False,0.9090909090909092,91.0,False,8,0,0,1,0,1,0,1,1,,,,
2025-06-16 08:45:56.942990,Carter_Bridge,,Unknown,68.0,77,1026,906,1.0,False,0.8831168831168831,120.0,False,8,0,0,1,0,1,0,1,1,,,,
2025-06-16 11:53:11.404665,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,11,0,0,0,0,0,0,0,1,,,,
2025-06-16 11:56:11.454241,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,11,0,0,0,0,0,0,0,1,,,,
2025-06-16 11:59:11.470102,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,11,0,0,0,0,0,0,0,1,,,,
2025-06-16 12:02:11.438060,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,12,0,0,0,0,0,0,0,1,,,,
2025-06-16 12:05:11.549643,Carter_Bridge,,Unknown,77.0,77,906,906,1.0,False,1.0,0.0,False,12,0,0,0,0,0,0,0,1,,,,
2025-06-16 18:05:15.690447,Carter_Bridge,,,70.0,78,997,895,0.998125,False,0.8974358974358975,102.0,False,18,0,0,0,1,1,0,0,1,,,,
2025-06-16 18:08:15.742516,Carter_Bridge,,,69.0,77,1012,906,1.0,False,0.8961038961038961,106.0,False,18,0,0,0,1,1,0,0,1,,,,
2025-06-16 20:16:46.218500,Carter_Bridge,,,77.0,77,906,906,1.0,False,1.0,0.0,False,20,0,0,0,1,1,0,0,1,,,,
2025-06-17 04:15:37.384578,Carter_Bridge,,,77.0,77,906,906,1.0,False,1.0,0.0,False,4,1,0,0,0,0,0,0,1,,,,
2025-06-17 04:18:37.421991,Carter_Bridge,,,77.0,77,906,906,1.0,False,1.0,0.0,False,4,1,0,0,0,0,0,0,1,,,,
2025-06-17 04:21:37.440724,Carter_Bridge,,,77.0,77,906,906,1.0,False,1.0,0.0,False,4,1,0,0,0,0,0,0,1,,,,
2025-06-17 04:24:37.429748,Carter_Bridge,,,77.0,77,906,906,1.0,False,1.0,0.0,False,4,1,0,0,0,0,0,0,1,,,,
2025-06-17 04:27:37.429404,Carter_Bridge,,,77.0,77,906,906,1.0,False,1.0,0.0,False,4,1,0,0,0,0,0,0,1,,,,
2025-06-17 05:23:22.630907,Carter_Bridge,,,77.0,77,906,906,1.0,False,1.0,0.0,False,5,1,0,0,0,0,0,0,1,,,,
2025-06-17 05:26:05.710575,Carter_Bridge,,,77.0,77,906,906,1.0,False,1.0,0.0,False,5,1,0,0,0,0,0,0,1,,,,
2025-06-17 10:06:57.558117,Carter_Bridge,,,77.0,77,906,906,1.0,False,1.0,0.0,False,10,1,0,1,0,1,0,0,1,,,,
2025-06-17 10:09:57.557058,Carter_Bridge,,,77.0,77,906,906,1.0,False,1.0,0.0,False,10,1,0,1,0,1,0,0,1,,,,
2025-06-17 10:12:57.562825,Carter_Bridge,,,77.0,77,906,906,1.0,False,1.0,0.0,False,10,1,0,1,0,1,0,0,1,,,,
2025-06-17 10:15:57.554733,Carter_Bridge,,,77.0,77,906,906,1.0,False,1.0,0.0,False,10,1,0,1,0,1,0,0,1,,,,
2025-06-17 10:18:57.566774,Carter_Bridge,,,77.0,77,906,906,1.0,False,1.0,0.0,False,10,1,0,1,0,1,0,0,1,,,,
2025-06-13 19:33:00.973206,Eko_Bridge,,Unknown,48.0,74,1536,996,1.0,False,0.6486486486486487,540.0,False,19,4,0,0,1,1,1,0,1,,,,
2025-06-13 19:36:01.130365,Eko_Bridge,,Unknown,51.0,75,1446,983,1.0,False,0.68,463.0,False,19,4,0,0,1,1,1,0,1,,,,
2025-06-13 19:39:01.089328,Eko_Bridge,,Unknown,50.0,73,1475,1010,1.0,False,0.684931506849315,465.0,False,19,4,0,0,1,1,1,0,1,,,,
2025-06-13 19:42:01.058940,Eko_Bridge,,Unknown,52.0,75,1418,983,1.0,False,0.6933333333333334,435.0,False,19,4,0,0,1,1,1,0,1,,,,
2025-06-13 19:45:01.017088,Eko_Bridge,,Unknown,53.0,76,1391,970,1.0,False,0.6973684210526315,421.0,False,19,4,0,0,1,1,1,0,1,,,,
2025-06-13 19:53:04.449039,Eko_Bridge,,Unknown,54.0,74,1365,996,0.999818,False,0.7297297297297297,369.0,False,19,4,0,0,1,1,1,0,1,,,,
2025-06-13 19:56:04.494821,Eko_Bridge,,Unknown,55.0,75,1340,983,0.999818,False,0.7333333333333333,357.0,False,19,4,0,0,1,1,1,0,1,,,,
2025-06-13 19:59:04.509551,Eko_Bridge,,Unknown,55.0,74,1340,996,0.999818,False,0.7432432432432432,344.0,False,19,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:02:04.505187,Eko_Bridge,,Unknown,59.0,75,1250,983,0.999818,False,0.7866666666666666,267.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:05:04.529898,Eko_Bridge,,Unknown,60.0,75,1229,983,0.999818,False,0.8,246.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:20:54.359447,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:23:54.418595,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:26:54.395900,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:29:54.434185,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:32:54.390216,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:37:26.349569,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:40:26.429773,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:43:26.468977,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:46:26.401512,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 20:49:26.431251,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,20,4,0,0,1,1,1,0,1,,,,
2025-06-13 21:38:11.461633,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,21,4,0,0,1,1,1,0,1,,,,
2025-06-13 21:41:11.531436,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,21,4,0,0,1,1,1,0,1,,,,
2025-06-13 21:44:11.521399,Eko_Bridge,,Unknown,74.0,74,996,996,1.0,False,1.0,0.0,False,21,4,0,0,1,1,1,0,1,,,,
